"Citation: Perkins, S. R., Stouder, M. D. W.,  and Beaulieu, K. 2021, Phytoplankton Data from Owasco, Seneca, and Skaneateles Lakes, Finger Lakes Region, New York, 2019-2020 (ver. 2.1, June 2023): U.S. Geological Survey data release, https://doi.org/10.5066/P9TP9T1D.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SITE,STATION_ID,SAMPLE_DATE,SAMPLE_TIME_EST,REPLICATE,DEPTH_FT,ANALYSIS_DATE,MOUNT_VOLUME_HPMA,REPORT_NOTE,TAXA_ID,DIVISION,CLASS,ORDER,FAMILY,GENUS,SPECIES,VARIETY,FORM,MORPH,COLONIALITY,COLONIALITY_STATE,STRUCTURE,PHYSIOLOGICAL_STATE,TAXONOMIC_AUTHORITY,MAGNIFICATION,AREA_PER_NATURAL_UNIT.UM2_PER_NU,VOLUME_PER_NATURAL_UNIT.UM3_PER_NU,BIOVOLUME_PER_NATURAL_UNIT.UM3_PER_NU,AVERAGE_CELLS_PER_NATURAL_UNIT.CELLS_PER_NU,CONCENTRATION.NU_PER_ML,FIELD_COUNT,FIELD_AREA.UM2,TOTAL_AREA.UM2_PER_ML,TOTAL_VOLUME.UM3_PER_ML,TOTAL_BIOVOLUME.UM3_PER_ML,ALGAL_CELL_CONCENTRATION.CELLS_PER_ML,ALGAL_BIOMASS_CONCENTRATION.MG_PER_L,AVERAGE_GALD.UM,UNCERTAIN,ALTERNATE_TAXA_NAME,MEASUREMENT_NOTES,TALLY_NOTES
Owasco Lake Platform,425327076313601,7/23/2019,12:00,--,85,6/10/2020,15,Time 1200,4086,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Chroococcus,minutus,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,(Kuetzing) Naegeli,400,941.2221,2680.8257,261.7994,8,2.732,31,0.1452,2571.4303,7324.0485,715.2392,21.8561,0.00071524,20,FALSE,--,--,--
Owasco Lake Platform,425327076313601,7/23/2019,12:00,--,85,6/10/2020,15,Time 1200,4323,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp-- 1,--,--,< 1um ovoid,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1000,2.7069,0.4021,0.4021,1,306.1577,100,0.0241,828.7382,123.106,123.106,306.1577,0.00012311,1.2,FALSE,--,--,--
Owasco Lake Platform,425327076313601,7/23/2019,12:00,--,85,6/10/2020,15,Time 1200,1731,Haptophyta,Prymnesiophyceae,Prymnesiales,Chromulinaceae,Chrysochromulina,parva,--,--,--,Cell-Motile,Free,Vegetative,Live,Lackey,1000,48.9331,32.1833,32.1833,1,5.1026,100,0.0241,249.6874,164.2194,164.2194,5.1026,0.00016422,4,FALSE,cf Erkenia subaequiciliata,--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,1071,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,sp-- 1,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,(Kutzing) de Brebisson,400,103.6726,84.0376,84.0376,1,127.0386,15,0.1452,13170.4186,10676.0163,10676.0163,127.0386,0.01067602,5.5,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,1109,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Diatoma,tenuis,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Agardh,400,2647.3154,2747.8464,2747.8464,2.6667,42.3462,15,0.1452,112103.7187,116360.8234,116360.8234,112.9246,0.11636082,108,FALSE,"Diatoma tenuis, Diatoma tenuis var. elongatum",--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,1477,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Fragilaria,filiformis,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Grunow,1000,236.16,92.16,92.16,2,191.3485,10,0.0241,45188.873,17634.6822,17634.6822,382.6971,0.01763468,32,FALSE,Synedra filiformis,--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,2683,Chlorophyta,Chlorophyceae,Chlorococcales,Chlorococcaceae,--,--,--,--,2-9--9 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,1000,13.069,4.6914,4.6914,1,574.0456,10,0.0241,7502.2025,2693.0777,2693.0777,574.0456,0.00269308,2,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,2080,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,--,--,--,--,Cell-Motile,Free,Vegetative,Live,Ehrenberg,400,46.9645,30.2431,30.2431,1,21.1731,15,0.1452,994.3838,640.34,640.34,21.1731,0.00064034,4,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,1000031,Chlorophyta,Chlorophyceae,Chlorococcales,Oocystaceae,Monoraphidium,griffithii,--,--,straight,Cell-Nonmotile,Free,Vegetative,Live,(Corda)  Ralfs,400,47.1239,18.8496,18.8496,1,21.1731,15,0.1452,997.7588,399.1044,399.1044,21.1731,0.0003991,20,FALSE,"Ankistrodesmus falcatus, Ankistrodesmus fusiformis",--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,8308,Chlorophyta,Chlorophyceae,Chlorococcales,Scenedesmaceae,Scenedesmus,serratus,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,(Corda) Bohlin,400,71.4112,28.2743,28.2743,2,21.1731,15,0.1452,1511.9961,598.6544,598.6544,42.3462,0.00059865,6,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,2911,Chlorophyta,Chlorophyceae,Ulotrichales,Ulotrichaceae,Stichococcus,bacillaris,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,Nageli,1000,15.5508,4.6873,4.6873,1,574.0456,10,0.0241,8926.869,2690.7241,2690.7241,574.0456,0.00269072,4,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,1652,Chrysophyta,Chrysophyceae,--,--,--,--,--,--,--,Cell-Motile,Free,Vegetative,Live,Cienkowski ,1000,7.5143,1.9356,1.9356,1,765.3942,10,0.0241,5751.4016,1481.497,1481.497,765.3942,0.0014815,1.6,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,1123,Chrysophyta,Chrysophyceae,Ochromonadales,Dinobryaceae,Dinobryon,--,--,--,--,Colonial-Motile,Free,Monad,Live,Ehrenberg,1000,88.9179,77.2078,77.2078,1,191.3485,10,0.0241,17014.311,14773.6004,14773.6004,191.3485,0.0147736,6.4,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,9736,Chrysophyta,Chrysophyceae,Ochromonadales,Dinobryaceae,Dinobryon,sociale,americana,--,--,Colonial-Motile,Attached,Vegetative,Live, (Brunnthaler) Bachmann,1000,5119.0367,9892.2469,682.0021,7,574.0456,10,0.0241,2938560.715,5678601.234,391500.3341,4018.3195,0.39150033,132,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,9733,Chrysophyta,Chrysophyceae,Ochromonadales,Dinobryaceae,Dinobryon,sociale,americana,--,--,Colonial-Motile,Attached,Vegetative,Live, (Brunnthaler) Bachmann,400,973.8937,2094.3951,104.7198,1,42.3462,15,0.1452,41240.6868,88689.6511,4434.4845,42.3462,0.00443448,40,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,1000615,Chrysophyta,Chrysophyceae,Chromalinales,Chrysococcaceae,Kephyrion,planctonicum,--,--,--,Cell-Motile,Free,Vegetative,Live,--,400,105.216,113.0973,18.8496,1,21.1731,15,0.1452,2227.7483,2394.6198,399.1044,21.1731,0.0003991,8,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,9511,Chrysophyta,Chrysophyceae,Mischococcales,Pleurochlororidaceae,Polygoniochloris,circularis,--,--,--,Cell-Nonmotile,Free,Vegetative,Live, Lemmermann,400,271.0335,158.067,158.067,1,21.1731,15,0.1452,5738.6179,3346.7675,3346.7675,21.1731,0.00334677,8,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,3015,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,erosa,--,--,--,Cell-Motile,Free,Vegetative,Live,Ehrenberg ,400,403.5281,586.4306,586.4306,1,42.3462,15,0.1452,17087.8773,24833.1011,24833.1011,42.3462,0.0248331,18,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,3043,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Rhodomonas,minuta,nannoplanctica,--,--,Cell-Motile,Free,Vegetative,Live,Skuja,400,43.9823,33.5103,33.5103,1,190.5579,15,0.1452,8381.1726,6385.6508,6385.6508,190.5579,0.00638565,8,FALSE,Rhodomonas lacustris,--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,4282,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,--,--,--,--,<1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,1000,2.0106,0.2681,0.2681,1,53577.5934,10,0.0241,107723.1092,14364.1528,14364.1528,53577.5934,0.01436415,0.8,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,4054,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Aphanocapsa,delicatissima,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,West & West,1000,84.9435,83.2986,4.4744,8.5455,26980.1452,10,0.0241,2291787.966,2247408.325,120719.9618,230558.831,0.12071996,5.7455,FALSE,--,Could be some confusion with Merismopedia warmingiana--  Small celled colonies--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,4166,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Merismopedia,warmingiana,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,Lagerheim,1000,107.1543,78.9943,1.2145,9.4286,2487.5311,10,0.0241,266549.6559,196500.7796,3021.1065,23453.9359,0.00302111,5.1429,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,4264,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Microcystis,aeruginosa,--,--,--,Colonial-Nonmotile,Free,Vegetative,Live,Kutzing,400,50.2655,33.5103,33.5103,1,42.3462,15,0.1452,2128.5524,1419.0335,1419.0335,42.3462,0.00141903,4,TRUE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,1000548,Cyanophyta,Cyanophyceae,Oscillatoriales,Nostocaceae,Pseudanabaena,acicularis,--,--,--,Filament,Attached,Vegetative,Live,(Nygaard) Anagnostidis et Komarek 1988,400,1346.5652,503.6366,503.6366,71.25,190.5579,15,0.1452,256598.5711,95971.9083,95971.9083,13577.2469,0.09597191,285,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,4172,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Pseudanabaena,limnetica,--,--,--,Filament,Attached,Vegetative,Live,Lemmermann,400,408.7997,151.9745,151.9745,21.5,614.0197,15,0.1452,251011.0867,93315.3434,93315.3434,13201.4245,0.09331534,86,FALSE,"Pseudanabaena limnetica, Oscillatoria limnetica",--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,4321,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,elongatus,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1000,15.5508,4.6873,4.6873,1,191.3485,10,0.0241,2975.623,896.908,896.908,191.3485,0.00089691,4,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,4323,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp-- 1,--,--,< 1um ovoid,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1000,2.7069,0.4021,0.4021,1,9567.4274,10,0.0241,25898.0692,3847.0626,3847.0626,9567.4274,0.00384706,1.2,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,4285,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Synechocystis,--,--,--,>1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,1000,7.0309,1.753,1.753,1,382.6971,10,0.0241,2690.705,670.868,670.868,382.6971,0.00067087,1.496,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,1731,Haptophyta,Prymnesiophyceae,Prymnesiales,Chromulinaceae,Chrysochromulina,parva,--,--,--,Cell-Motile,Free,Vegetative,Live,Lackey,1000,48.9331,32.1833,32.1833,1,765.3942,10,0.0241,37453.1105,24632.9109,24632.9109,765.3942,0.02463291,4,FALSE,cf Erkenia subaequiciliata,--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,7140,Miscellaneous,--,--,--,--,--,--,--,Microflagellate,Cell-Motile,Free,Vegetative,Live,--,1000,43.3106,25.7359,25.7359,1,191.3485,10,0.0241,8287.4204,4924.5271,4924.5271,191.3485,0.00492453,4.8,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,9:00,--,3,6/11/2020,4,Time 0900,6040,Pyrrhophyta,Dinophyceae,Peridinales,Peridinaceae,Peridinium,--,--,--,--,Cell-Motile,Free,Vegetative,Live,Ehrenberg,1000,31.2846,12.868,12.868,1,191.3485,10,0.0241,5986.2628,2462.2731,2462.2731,191.3485,0.00246227,4.8,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,1522,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Cyclostephanos,tholiformis,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Stoermer HÜk & Theriot,1000,93.6949,71.2966,71.2966,1,85.0438,30,0.0241,7968.1702,6063.3337,6063.3337,85.0438,0.00606333,5.28,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,9856,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,atomus,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Hust,1000,72.3823,43.4294,43.4294,1,17.0088,30,0.0241,1231.1332,738.6802,738.6802,17.0088,0.00073868,4.8,TRUE,--,No acid cleaned material,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,9361,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,pseudostelligera,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,(Hustedt) Houk and Klee,1000,75.5993,49.22,49.22,1,68.035,30,0.0241,5143.4013,3348.6846,3348.6846,68.035,0.00334868,4.8,FALSE,Discostella pseudostelligera,--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,1071,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,sp-- 1,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,(Kutzing) de Brebisson,1000,72.3823,43.4294,43.4294,1,34.0175,30,0.0241,2462.2663,1477.3605,1477.3605,34.0175,0.00147736,4.8,TRUE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,1109,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Diatoma,tenuis,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Agardh,400,4234.6313,3997.9123,3997.9123,4,143.977,10,0.1452,609689.6934,575607.5918,575607.5918,575.9082,0.57560759,219.6,FALSE,"Diatoma tenuis, Diatoma tenuis var. elongatum",--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,1477,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Fragilaria,filiformis,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Grunow,1000,430.8571,168.7771,168.7771,1,221.1139,30,0.0241,95268.484,37318.959,37318.959,221.1139,0.03731896,69.9429,FALSE,Synedra filiformis,--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,1221,Bacillariophyta,Bacillariophyceae,Bacillarales,Bacillariaceae,Nitzschia,acicularis,--,--,--,Cell-Motile,Free,Vegetative,Live,(Kutzing) W Smith,400,148.4403,70.6858,70.6858,1,8.4692,10,0.1452,1257.1762,598.6549,598.6549,8.4692,0.00059865,52,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,9123,Bacillariophyta,Bacillariophyceae,Bacillarales,Bacillariaceae,Nitzschia,palea,--,--,--,Cell-Motile,Free,Vegetative,Live,(KÅtz) W Sm,400,106.0288,49.4801,49.4801,1,8.4692,10,0.1452,897.9831,419.0587,419.0587,8.4692,0.00041906,14,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,1000057,Chlorophyta,--,--,--,--,--,--,--,Microflagellate,Cell-Motile,Free,Vegetative,Live,--,1000,12.4994,4.1553,4.1553,1,17.0088,30,0.0241,212.5993,70.6765,70.6765,17.0088,7.07E-05,2,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,2683,Chlorophyta,Chlorophyceae,Chlorococcales,Chlorococcaceae,--,--,--,--,2-9--9 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,1000,9.5504,2.826,2.826,1,51.0263,30,0.0241,487.3214,144.2003,144.2003,51.0263,0.0001442,1.7333,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,2080,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,--,--,--,--,Cell-Motile,Free,Vegetative,Live,Ehrenberg,400,108.1209,105.6832,105.6832,1,25.4077,10,0.1452,2747.1049,2685.1685,2685.1685,25.4077,0.00268517,6,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,2251,Chlorophyta,Chlorophyceae,Volvocales,Volvocaceae,Eudorina,elegans,--,--,--,Colonial-Motile,Attached,Vegetative,Live,Ehrenberg,400,11259.5183,112344.6099,4077.5359,16,8.4692,10,0.1452,95359.5384,951473.2205,34533.6213,135.5078,0.03453362,60,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,2031,Chlorophyta,Chlorophyceae,Chlorococcales,Oocystaceae,Monoraphidium,arcuatum,--,--,monoraphidiod,Cell-Nonmotile,Free,Vegetative,Live,(Corda)  Ralfs,400,165.1506,65.8341,65.8341,1,33.877,10,0.1452,5594.7988,2230.2586,2230.2586,33.877,0.00223026,50,FALSE,"Ankistrodesmus falcatus, Monoraphidium arcuatum, Ankistrodesmus falcatus mirabilis",--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,1000031,Chlorophyta,Chlorophyceae,Chlorococcales,Oocystaceae,Monoraphidium,griffithii,--,--,straight,Cell-Nonmotile,Free,Vegetative,Live,(Corda)  Ralfs,1000,28.2743,7.5398,7.5398,1,34.0175,30,0.0241,961.8216,256.4853,256.4853,34.0175,0.00025649,18,FALSE,"Ankistrodesmus falcatus, Ankistrodesmus fusiformis",--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,2363,Chlorophyta,Chlorophyceae,Chlorococcales,Oocystaceae,Oocystis,parva,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,West & West,1000,26.5269,12.0637,12.0637,1,17.0088,30,0.0241,451.1897,205.1886,205.1886,17.0088,0.00020519,4,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,8101,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Pyramichlamys,dissecta,--,--,--,Cell-Motile,Free,Vegetative,Live,(Tiffana) Ettl,1000,323.6126,418.879,418.879,1,17.0088,30,0.0241,5504.249,7124.6123,7124.6123,17.0088,0.00712461,16,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,8308,Chlorophyta,Chlorophyceae,Chlorococcales,Scenedesmaceae,Scenedesmus,serratus,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,(Corda) Bohlin,400,39.1371,10.472,10.472,2,8.4692,10,0.1452,331.4614,88.6899,88.6899,16.9385,8.87E-05,5,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,1000035,Chrysophyta,Chrysophyceae,Chrysocapsales,Chrysocapsaceae,--,--,--,--,>1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,1000,32.1699,17.1573,17.1573,1,17.0088,30,0.0241,547.1701,291.8244,291.8244,17.0088,0.00029182,3.2,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,1652,Chrysophyta,Chrysophyceae,--,--,--,--,--,--,--,Cell-Motile,Free,Vegetative,Live,Cienkowski ,1000,12.4994,4.1553,4.1553,1,136.0701,30,0.0241,1700.7943,565.412,565.412,136.0701,0.00056541,2,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,9733,Chrysophyta,Chrysophyceae,Ochromonadales,Dinobryaceae,Dinobryon,sociale,americana,--,--,Colonial-Motile,Attached,Vegetative,Live, (Brunnthaler) Bachmann,400,1036.7256,2199.1149,104.7198,1,8.4692,10,0.1452,8780.2757,18624.8271,886.8969,8.4692,0.0008869,44,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,3015,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,erosa,--,--,--,Cell-Motile,Free,Vegetative,Live,Ehrenberg ,400,378.3196,558.5054,558.5054,1,25.4077,10,0.1452,9612.236,14190.3452,14190.3452,25.4077,0.01419035,16.6667,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,3043,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Rhodomonas,minuta,nannoplanctica,--,--,Cell-Motile,Free,Vegetative,Live,Skuja,1000,45.2389,33.5103,33.5103,1,68.035,30,0.0241,3077.8303,2279.8746,2279.8746,68.035,0.00227987,8,FALSE,Rhodomonas lacustris,--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,3041,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Rhodomonas,minuta,--,--,--,Cell-Motile,Free,Vegetative,Live,Skuja,400,84.823,94.2478,94.2478,1,8.4692,10,0.1452,718.3862,798.207,798.207,8.4692,0.00079821,12,FALSE,Rhodomonas lens,--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,4282,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,--,--,--,--,<1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,1000,2.0106,0.2681,0.2681,1,5816.9959,30,0.0241,11695.6519,1559.5366,1559.5366,5816.9959,0.00155954,0.8,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,4054,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Aphanocapsa,delicatissima,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,West & West,1000,73.2706,67.0121,2.618,5,2653.3665,30,0.0241,194413.7576,177807.6631,6946.5136,13266.8326,0.00694651,4.8,FALSE,--,Could be some confusion with Merismopedia warmingiana--  Small celled colonies--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,4166,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Merismopedia,warmingiana,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,Lagerheim,1000,81.92,49.152,0.5153,4,17.0088,30,0.0241,1393.3576,836.0146,8.7646,68.035,8.76E-06,4.8,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,1000548,Cyanophyta,Cyanophyceae,Oscillatoriales,Nostocaceae,Pseudanabaena,acicularis,--,--,--,Filament,Attached,Vegetative,Live,(Nygaard) Anagnostidis et Komarek 1988,400,798.9856,298.2942,298.2942,42.2,347.2388,10,0.1452,277438.7619,103579.3055,103579.3055,14653.4753,0.10357931,168.8,TRUE,--,"could include P-- limnetica, in part--",--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,4172,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Pseudanabaena,limnetica,--,--,--,Filament,Attached,Vegetative,Live,Lemmermann,400,309.8396,114.8645,114.8645,16.25,1278.8549,10,0.1452,396239.8946,146895.0301,146895.0301,20781.3923,0.14689503,65,TRUE,"Pseudanabaena limnetica, Oscillatoria limnetica","could include P-- acicularis, in part--",--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,4323,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp-- 1,--,--,< 1um ovoid,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1000,2.7069,0.4021,0.4021,1,408.2102,30,0.0241,1104.9843,164.1413,164.1413,408.2102,0.00016414,1.2,FALSE,--,--,--
Seneca Lake Platform,425027076564401,7/24/2019,10:00,--,50,6/11/2020,15,Time 1000,1731,Haptophyta,Prymnesiophyceae,Prymnesiales,Chromulinaceae,Chrysochromulina,parva,--,--,--,Cell-Motile,Free,Vegetative,Live,Lackey,1000,48.9331,32.1833,32.1833,1,119.0613,30,0.0241,5826.0394,3831.7861,3831.7861,119.0613,0.00383179,4,FALSE,cf Erkenia subaequiciliata,--,--
Seneca Lake Platform,425027076564401,7/24/2019,11:00,--,95,6/11/2020,4,Time 1100,1109,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Diatoma,tenuis,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Agardh,100,4401.9996,5026.5482,5026.5482,3.2,14.0596,15,2.4053,61890.5563,70671.4886,70671.4886,44.9909,0.07067149,195.2,FALSE,"Diatoma tenuis, Diatoma tenuis var. elongatum",--,--
